timestamp panPosition tiltPosition panCtrlType panSetValue tiltCtrlType tiltSetValue local.lat local.lon local.elev object.lat object.lon object.elev object.x object.y object.z estObject.x estObject.y estObject.z estObject.lat estObject.lon estObject.elev 
1426593729.865 3098643 28648 2 50.1022 2 27.118 47.6028704 8.5340276 421.487 47.603509 8.5315953 519.93 -182.68 69.342 100.029 -181.878 55.719 97.4166 47.6033714825748 8.53160906081358 518.906439170936 
1426593730.065 3097386 28647 2 49.1327 2 27.1041 47.6028701 8.5340259 421.534 47.603509 8.5315953 519.93 -182.68 69.342 100.029 -181.678 52.3207 96.7649 47.6033406196725 8.5316100202318 518.301720890979 
1426593730.265 3095527 28609 2 48.153 2 27.0833 47.6028697 8.5340244 421.599 47.603509 8.5315953 519.93 -182.68 69.342 100.029 -181.479 48.9275 96.1142 47.603309703394 8.53161117560126 517.715998776872 
1426593730.465 3095282 28609 2 47.1567 2 27.0553 47.6028702 8.5340246 421.763 47.603509 8.5315953 519.93 -182.68 69.342 100.029 -181.278 45.5164 95.4601 47.6032795256527 8.53161404501243 517.225835758298 
1426593730.665 3093610 28554 2 46.1534 2 27.02 47.6028709 8.5340252 421.848 47.603509 8.5315953 519.93 -182.68 69.342 100.029 -181.078 42.119 94.8086 47.6032496712924 8.5316173036462 516.65930550312 
1426593730.865 3092458 28537 2 45.1401 2 26.9771 47.6028715 8.5340257 421.957 47.603509 8.5315953 519.93 -182.68 69.342 100.029 -180.878 38.7233 94.1574 47.6032197319082 8.53162046098729 516.117096563988 
1426593731.065 3091965 28490 2 47.5983 2 30.9371 47.6028713 8.5340253 421.895 47.6032732 8.5317562 526.456 -169.58 43.9677 105.002 -169.58 43.9677 105.002 47.6032667 8.5317703 526.899 
1426593731.265 3089936 29061 2 47.3141 2 31.2006 47.6028708 8.5340249 421.806 47.6032732 8.5317562 526.456 -169.58 43.9677 105.002 -167.498 42.5446 104.664 47.6032534016146 8.53179759571393 526.472139898773 
1426593731.465 3089422 31506 2 47.022 2 31.4693 47.6028699 8.534024 421.651 47.6032732 8.5317562 526.456 -169.58 43.9677 105.002 -165.415 41.1214 104.326 47.6032397034167 8.53182439099587 525.979285861137 
1426593731.665 3090492 33394 2 46.7217 2 31.7433 47.6028695 8.534023 421.551 47.6032732 8.5317562 526.456 -169.58 43.9677 105.002 -163.332 39.6983 103.988 47.6032265053991 8.53185108584994 525.541437896894 
1426593731.865 3091204 33546 2 46.4134 2 32.0221 47.6028689 8.5340221 421.399 47.6032732 8.5317562 526.456 -169.58 43.9677 105.002 -161.253 38.2779 103.651 47.6032131311953 8.53187782913944 525.052219717925 
1426593732.065 3091809 33821 2 47.316 2 33.2436 47.6028686 8.5340217 421.337 47.6032732 8.5317562 526.456 -157.887 40.109 106.777 -157.887 40.109 106.777 47.6032293 8.5319222 528.116 
